customer_id,churn_probability,clv_tier,total_clv,avg_delivery_delta,intervene_flag,recommended_voucher_amount,estimated_clv_at_risk,intervention_roi
C03112,0.27643678,High,8670,34.27272727272727,0,0,2396.7068826,0.0
C03114,0.30276474,High,9070,30.4,0,0,2746.0761918,0.0
C03116,0.89731747,Low,1290,19.0,0,0,1157.5395363,0.0
C03117,0.45266244,High,12910,34.2,0,0,5843.8721004,0.0
C03118,0.21293473,Mid,3920,54.85714285714285,0,0,834.7041416,0.0
C03121,0.69967735,Low,690,32.0,0,0,482.77737149999996,0.0
C03122,0.76972914,Mid,2120,69.0,0,0,1631.8257768,0.0
C03123,0.7762295,Mid,4400,20.0,1,80,3415.4098,855.3349483136249
C03125,0.62471116,Low,1580,12.5,0,0,987.0436328000001,0.0
C03126,0.9104184,Low,0,40.0,0,0,0.0,0.0
C03127,0.83751327,Low,1500,21.0,0,0,1256.2699049999999,0.0
C03129,0.32521844,Mid,4350,41.0,0,0,1414.700214,0.0
C03130,0.68383545,Mid,3010,35.0,1,40,2058.3447045,1526.9390681078135
C03131,0.6041431,Mid,4500,24.75,0,0,2718.64395,0.0
C03132,0.83143514,Mid,5540,17.0,1,80,4606.1506756,870.5439297142744
C03133,0.8046868,Mid,3660,38.0,1,80,2945.1536880000003,619.034239118852
C03134,0.43986937,High,7060,27.33333333333333,0,0,3105.4777522,0.0
C03136,0.67181444,Mid,5400,9.0,0,0,3627.7979760000003,0.0
C03137,0.6620005,Low,1050,16.0,0,0,695.100525,0.0
C03138,0.58556503,Mid,4930,33.75,1,40,2886.8355979000003,2891.0140610265466
C03139,0.9205537,Low,1300,3.0,0,0,1196.71981,0.0
C03141,0.52707297,Mid,3620,37.0,1,40,1908.0041514,2155.8668413731807
C03142,0.73651546,Mid,1900,22.33333333333333,0,0,1399.379374,0.0
C03143,0.8031594,Mid,3630,-5.0,1,80,2915.468622,617.3532410445665
C03144,0.49421176,Mid,5610,47.16666666666666,0,0,2772.5279736,0.0
C03145,0.5159315,Low,1380,14.0,0,0,711.98547,0.0
C03146,0.39090532,High,10040,31.857142857142858,0,0,3924.6894128,0.0
C03147,0.7343503,Mid,3790,37.0,1,80,2783.187637,824.1912010159485
C03148,0.21229552,High,6740,41.8,0,0,1430.8718047999998,0.0
C03149,0.53491086,Mid,3860,39.57142857142857,1,40,2064.7559195999997,2300.738887391683
C03150,0.7545485,Mid,2210,48.0,1,80,1667.552185,411.62898142065944
C03152,0.27739447,Low,850,51.2,0,0,235.7852995,0.0
C03154,0.6582897,High,7590,23.0,1,80,4996.418823,2034.1597186662214
C03155,0.6077821,Mid,3330,32.0,1,40,2023.914393,1884.5386325055865
C03156,0.35856017,Low,1440,55.0,0,0,516.3266448,0.0
C03157,0.3612169,Mid,5830,43.266666666666666,0,0,2105.894527,0.0
C03158,0.77605754,Mid,3850,0.5,1,80,2987.8215290000003,736.3751290565266
C03159,0.49500102,Mid,4710,19.5,0,0,2331.4548042,0.0
C03160,0.45181653,High,10200,42.5,0,0,4608.528606,0.0
C03161,0.4218608,High,6290,26.0,0,0,2653.5044319999997,0.0
C03162,0.6995129,Mid,4720,43.0,1,40,3301.700888,2380.296312256362
C03163,0.47107914,Mid,4170,15.125,0,0,1964.4000138000001,0.0
C03164,0.65838486,Low,1260,15.2,0,0,829.5649235999999,0.0
C03165,0.790121,Mid,1920,49.0,0,0,1517.03232,0.0
C03166,0.94522977,Mid,3880,-2.0,0,0,3667.4915075999997,0.0
C03167,0.803983,Low,0,66.0,0,0,0.0,0.0
C03168,0.54391736,Mid,2570,27.0,0,0,1397.8676152,0.0
C03169,0.755349,Mid,2300,35.666666666666664,1,80,1737.3027000000002,431.2910535721249
C03170,0.4721262,High,12640,64.33333333333333,0,0,5967.675168,0.0
C03171,0.80383754,High,6370,16.0,1,150,5120.445129799999,569.6260753043916
C03172,0.33642268,Mid,5640,27.4,0,0,1897.4239151999998,0.0
C03173,0.8271657,Low,1480,55.0,0,0,1224.205236,0.0
C03174,0.55704856,High,8830,26.0,1,80,4918.7387848,2623.4530346387623
C03175,0.783994,Low,990,39.0,0,0,776.15406,0.0
C03176,0.83517826,Low,690,25.0,0,0,576.2729994,0.0
C03177,0.7013505,Mid,2540,8.75,1,80,1781.43027,565.0290742754564
C03179,0.77503985,Low,1330,52.0,0,0,1030.8030005,0.0
C03180,0.57687235,Mid,3370,34.5,1,40,1944.0598195,1956.4636572111478
C03181,0.14874132,High,10070,39.625,0,0,1497.8250924000001,0.0
C03182,0.57090855,High,7920,20.8,1,80,4521.595716,2325.2225776152854
C03183,0.74959606,Low,1820,38.0,0,0,1364.2648292000001,0.0
C03184,0.6621782,Low,910,34.0,0,0,602.582162,0.0
C03186,0.9023684,Low,1590,32.0,0,0,1434.765756,0.0
C03188,0.47785342,High,9950,22.0,0,0,4754.6415289999995,0.0
C03189,0.8600123,Low,1230,-5.0,0,0,1057.8151289999998,0.0
C03190,0.6166643,Mid,5930,23.5,0,0,3656.8192990000002,0.0
C03191,0.93869126,Low,820,3.0,0,0,769.7268332,0.0
C03192,0.5511449,Mid,3200,36.0,1,40,1763.66368,1879.0735936319202
C03193,0.6522141,Low,1480,38.66666666666666,0,0,965.276868,0.0
C03194,0.83613086,Low,240,12.0,0,0,200.6714064,0.0
C03195,0.73266524,Low,0,37.0,0,0,0.0,0.0
C03196,0.65264064,Mid,5010,45.333333333333336,1,40,3269.7296064,2739.42795863039
C03198,0.43056569,Mid,3250,41.0,0,0,1399.3384925,0.0
C03199,0.62051624,Mid,2100,42.0,1,40,1303.084104,1136.2481384553776
C03200,0.49633238,Low,0,11.666666666666666,0,0,0.0,0.0
C03201,0.6232241,Mid,4650,8.0,0,0,2897.992065,0.0
C03202,0.7170563,Mid,4190,61.0,1,80,3004.465897,962.6183717762488
C03203,0.2689097,Mid,2310,47.75,0,0,621.1814069999999,0.0
C03204,0.8444116,Low,520,41.0,0,0,439.094032,0.0
C03205,0.31312948,High,9260,44.0,0,0,2899.5789848,0.0
C03206,0.9323639,Mid,1940,39.0,0,0,1808.7859660000001,0.0
C03207,0.90185,Low,1520,-1.0,0,0,1370.8120000000001,0.0
C03210,0.46994382,Mid,2490,12.666666666666666,0,0,1170.1601118,0.0
C03211,0.7048099,High,7200,8.8,1,150,5074.63128,898.6539433375519
C03212,0.619812,Mid,3540,21.75,0,0,2194.13448,0.0
C03214,0.64086735,Mid,5770,40.66666666666666,1,40,3697.8046094999995,3220.0059214798757
C03215,0.6298981,High,7230,46.57142857142857,1,80,4554.163263,2006.8805956831247
C03216,0.5538871,Mid,3430,43.5,1,40,1899.832753,2018.8497473895343
C03217,0.69051874,High,8010,38.285714285714285,1,80,5531.0551074,2039.697379709484
C03218,0.87592953,Mid,2650,52.0,0,0,2321.2132545,0.0
C03219,0.79843354,Mid,4000,31.0,1,80,3193.73416,704.687111015342
C03220,0.39765444,High,8400,11.6,0,0,3340.297296,0.0
C03221,0.2560833,High,7050,21.25,0,0,1805.387265,0.0
C03222,0.67349976,Low,1560,55.333333333333336,0,0,1050.6596256,0.0
C03223,0.42035532,Mid,5070,47.75,0,0,2131.2014724,0.0
C03225,0.59645617,Mid,5020,19.0,0,0,2994.2099734,0.0
C03226,0.3813982,High,8510,43.16666666666666,0,0,3245.698682,0.0
C03227,0.611608,High,8290,42.2,1,80,5070.230320000001,2361.5461180568
C03228,0.82477933,Mid,2940,31.0,0,0,2424.8512302,0.0
C03229,0.87019205,Mid,3250,42.0,0,0,2828.1241625,0.0
C03230,0.35155687,High,9560,10.4,0,0,3360.8836772000004,0.0
C03231,0.90996796,Mid,5700,1.0,0,0,5186.817372,0.0
C03232,0.3262632,Mid,1880,41.0,0,0,613.374816,0.0
C03234,0.7129195,Low,1230,35.0,0,0,876.890985,0.0
C03235,0.84798187,High,7290,10.0,1,150,6181.7878323,526.495884215333
C03236,0.7119419,Mid,4040,7.5,1,80,2876.245276,935.6571866731695
C03237,0.40417778,Mid,4750,8.0,0,0,1919.844455,0.0
C03239,0.3217024,Mid,5420,15.0,0,0,1743.627008,0.0
C03240,0.6243229,Mid,5070,42.0,1,40,3165.317103,2872.842874588603
C03241,0.7436998,Mid,3950,29.0,1,80,2937.61421,841.1388869323025
C03242,0.89173204,Low,1140,17.0,0,0,1016.5745255999999,0.0
C03243,0.33409604,Mid,5360,26.75,0,0,1790.7547743999999,0.0
C03244,0.6324347,Mid,3090,14.0,0,0,1954.223223,0.0
C03245,0.7112961,Mid,1870,31.5,1,80,1330.123707,380.0148771166966
C03246,0.23523611,High,7110,34.2,0,0,1672.5287421,0.0
C03247,0.7588884,Mid,2160,-4.0,0,0,1639.198944,0.0
C03248,0.42711678,Mid,5430,29.4,0,0,2319.2441154,0.0
C03249,0.48097125,Low,1600,20.0,0,0,769.554,0.0
C03250,0.5646836,Mid,3620,40.4,1,40,2044.1546319999998,2124.635088613912
C03251,0.756823,Mid,3780,7.333333333333333,1,80,2860.79094,769.5981980204749
C03252,0.7521307,Mid,1950,62.0,0,0,1466.654865,0.0
C03253,0.617947,High,7760,50.333333333333336,1,80,4795.26872,2190.0585003527
C03254,0.45842844,High,6580,27.75,0,0,3016.4591351999998,0.0
C03256,0.26680204,High,7420,30.5,0,0,1979.6711368,0.0
C03257,0.8270897,Low,1110,34.0,0,0,918.069567,0.0
C03258,0.4894785,Mid,4630,52.0,0,0,2266.2854549999997,0.0
C03259,0.6981362,Low,1300,10.0,0,0,907.57706,0.0
C03260,0.64115393,Mid,2230,36.66666666666666,1,40,1429.7732639,1182.6712918539697
C03261,0.19716962,High,7020,32.2,0,0,1384.1307324,0.0
C03262,0.8869013,Mid,2870,31.0,0,0,2545.406731,0.0
C03263,0.12739196,High,7400,50.333333333333336,0,0,942.700504,0.0
C03264,0.58769566,Low,360,50.0,0,0,211.5704376,0.0
C03265,0.4349061,Mid,3480,51.0,0,0,1513.473228,0.0
C03266,0.29436353,High,7410,34.75,0,0,2181.2337573,0.0
C03267,0.8543571,Low,1360,0.0,0,0,1161.925656,0.0
C03268,0.229055,Mid,5720,13.666666666666666,0,0,1310.1946,0.0
C03269,0.2968424,Mid,3770,42.0,0,0,1119.095848,0.0
C03271,0.6430294,Low,640,20.0,0,0,411.538816,0.0
C03272,0.9300323,Low,1040,27.0,0,0,967.233592,0.0
C03273,0.583122,Low,680,43.0,0,0,396.52296,0.0
C03275,0.9555922,Low,60,33.0,0,0,57.335532,0.0
C03276,0.5967181,Mid,3670,17.666666666666668,0,0,2189.9554270000003,0.0
C03277,0.52764726,Low,1050,65.0,0,0,554.0296229999999,0.0
C03278,0.7669029,Low,1100,34.0,0,0,843.59319,0.0
C03279,0.8818196,High,8580,66.5,1,150,7566.012168,496.1028962794046
C03281,0.3558322,Mid,2910,20.0,0,0,1035.471702,0.0
C03282,0.7610871,High,8310,6.8,1,150,6324.633801,907.3577352232886
C03283,0.35317987,Mid,2470,39.0,0,0,872.3542789,0.0
C03284,0.41451558,High,6170,33.25,0,0,2557.5611286,0.0
C03285,0.53399473,Low,1250,15.0,0,0,667.4934125,0.0
C03286,0.73629975,High,6700,14.0,1,150,4933.2083250000005,767.2588457363875
C03287,0.5017525,High,6660,39.4,1,80,3341.67165,1981.2244317917186
C03288,0.6227037,High,6390,29.33333333333333,1,80,3979.076643,1776.6136185254013
C03289,0.66298634,Mid,2460,20.0,0,0,1630.9463964,0.0
C03290,0.3839166,Mid,3110,66.0,0,0,1193.980626,0.0
C03291,0.19606997,High,8450,22.428571428571427,0,0,1656.7912465000002,0.0
C03292,0.7410347,Mid,1910,46.5,0,0,1415.376277,0.0
C03293,0.40172338,High,6420,28.0,0,0,2579.0640996,0.0
C03294,0.6998556,Low,210,22.0,0,0,146.969676,0.0
C03295,0.5554678,Low,680,49.0,0,0,377.718104,0.0
C03296,0.18240646,Mid,3500,21.0,0,0,638.42261,0.0
C03297,0.8824516,Low,860,-5.0,0,0,758.908376,0.0
C03298,0.681406,Mid,1900,14.666666666666666,0,0,1294.6714,0.0
C03299,0.6711476,Mid,2740,35.5,1,40,1838.9444239999998,1411.853218247544
C03300,0.58580375,High,6550,20.75,1,80,3837.0145624999996,1886.5963037286133
C03301,0.5736012,Low,1380,50.0,0,0,791.569656,0.0
C03302,0.900746,Mid,4220,44.0,0,0,3801.1481200000003,0.0
C03303,0.7390632,Low,0,20.0,0,0,0.0,0.0
C03304,0.33810428,High,9490,37.333333333333336,0,0,3208.6096172,0.0
C03305,0.79884607,Low,1250,42.0,0,0,998.5575875,0.0
C03306,0.48100987,High,8760,24.5,0,0,4213.6464612,0.0
C03307,0.50092506,Low,1120,26.0,0,0,561.0360672,0.0
C03308,0.84081477,Mid,2530,22.0,0,0,2127.2613681000003,0.0
C03309,0.5069049,Low,1820,41.5,0,0,922.566918,0.0
C03310,0.43608844,High,7000,46.5,0,0,3052.61908,0.0
C03311,0.31816918,Mid,5510,26.0,0,0,1753.1121818,0.0
C03312,0.642892,Mid,5760,11.333333333333334,0,0,3703.05792,0.0
C03313,0.17097837,High,10530,21.714285714285715,0,0,1800.4022361,0.0
C03314,0.70847285,Low,1780,27.8,0,0,1261.0816730000001,0.0
C03315,0.32323524,Mid,3360,26.75,0,0,1086.0704064,0.0
C03316,0.74327505,High,9590,28.666666666666668,1,150,7128.0077295,1119.9582853036673
C03319,0.6873503,Mid,4200,21.0,0,0,2886.87126,0.0
C03320,0.81288177,Low,370,64.0,0,0,300.7662549,0.0
C03322,0.66388667,Mid,1980,22.0,0,0,1314.4956066,0.0
C03323,0.61622375,Mid,2430,25.0,0,0,1497.4237125,0.0
C03324,0.6571392,High,6370,28.5,1,80,4185.976704000001,1694.0091518935042
C03325,0.6723434,High,7240,4.0,1,80,4867.766216,1893.6946599117819
C03326,0.843054,Mid,2060,32.0,0,0,1736.6912399999999,0.0
C03327,0.7507507,Mid,2000,66.0,0,0,1501.5013999999999,0.0
C03328,0.5043195,Mid,2300,32.0,1,40,1159.93485,1337.3927160385624
C03329,0.2642426,High,6480,11.75,0,0,1712.292048,0.0
C03330,0.6719813,High,6640,50.0,1,80,4461.955832,1729.5061893375728
C03332,0.2876018,Mid,2940,20.33333333333333,0,0,845.549292,0.0
C03333,0.5968552,Mid,3620,28.33333333333333,0,0,2160.615824,0.0
C03334,0.50464255,Low,0,50.0,0,0,0.0,0.0
C03335,0.29176545,Mid,5150,7.0,0,0,1502.5920675,0.0
C03336,0.4496187,High,9590,23.714285714285715,0,0,4311.843333,0.0
C03337,0.41663158,Mid,2160,22.0,0,0,899.9242128,0.0
C03338,0.9071207,High,6910,14.0,0,0,6268.204037,0.0
C03339,0.38949788,High,7580,48.0,0,0,2952.3939304,0.0
C03340,0.4857588,Mid,4180,19.0,0,0,2030.471784,0.0
C03341,0.38262144,High,12190,31.166666666666668,0,0,4664.1553536,0.0
C03343,0.26509622,High,6290,55.0,0,0,1667.4552237999999,0.0
C03344,0.44897166,High,7260,40.2,0,0,3259.5342516,0.0
C03345,0.5210008,Mid,2870,27.0,0,0,1495.272296,0.0
C03346,0.39453998,Mid,3050,35.2,0,0,1203.346939,0.0
C03347,0.56110305,High,8280,46.0,1,80,4645.9332540000005,2448.8574188552193
C03348,0.362435,Mid,5610,26.666666666666668,0,0,2033.26035,0.0
C03349,0.8085085,Low,0,59.0,0,0,0.0,0.0
C03350,0.39184722,Low,1390,10.0,0,0,544.6676358,0.0
C03351,0.8584833,Low,220,42.0,0,0,188.866326,0.0
C03352,0.8181142,Low,1320,31.0,0,0,1079.910744,0.0
C03353,0.8049108,High,10630,20.25,1,150,8556.201804,1012.815043320611
C03354,0.12967137,Low,150,37.0,0,0,19.4507055,0.0
C03356,0.3791256,Mid,3130,36.375,0,0,1186.663128,0.0
C03357,0.5114347,Mid,3790,39.22222222222222,1,40,1938.3375130000002,2267.5111213502473
C03359,0.72159714,Mid,4240,43.0,1,80,3059.5718736,964.7419499822481
C03360,0.8896941,Mid,2800,6.0,0,0,2491.14348,0.0
C03361,0.75407106,Low,520,38.0,0,0,392.1169512,0.0
C03362,0.8052333,Low,1570,43.0,0,0,1264.216281,0.0
C03363,0.5485334,High,8660,43.75,1,80,4750.299244,2580.751810839063
C03364,0.3279091,Mid,2030,87.0,0,0,665.655473,0.0
C03365,0.9181113,Low,0,84.0,0,0,0.0,0.0
C03366,0.32591337,Mid,1880,26.0,0,0,612.7171356,0.0
C03367,0.29972374,High,7260,52.285714285714285,0,0,2175.9943524,0.0
C03368,0.33309874,High,7520,31.2,0,0,2504.9025248,0.0
C03369,0.8613026,High,6710,6.333333333333333,0,0,5779.340446,0.0
C03371,0.40009454,Mid,3810,16.142857142857142,0,0,1524.3601974,0.0
C03372,0.29654378,High,6770,53.6,0,0,2007.6013905999998,0.0
C03375,0.7883798,Mid,5110,64.83333333333333,1,80,4028.620778,965.6719184556447
C03376,0.7013016,Mid,4250,53.5,1,80,2980.5317999999997,1012.8500997614001
C03377,0.25239012,High,6730,21.75,0,0,1698.5855076,0.0
C03378,0.32552192,High,9930,6.5,0,0,3232.4326656000003,0.0
C03379,0.5292227,Mid,4240,27.0,0,0,2243.9042480000003,0.0
C03380,0.527287,Mid,2990,25.0,0,0,1576.5881299999999,0.0
C03381,0.83566225,Mid,2620,39.5,0,0,2189.4350950000003,0.0
C03383,0.5304153,Mid,4790,38.5,1,40,2540.689287,2882.6720415727723
C03385,0.6277153,Mid,2630,26.0,0,0,1650.891239,0.0
C03386,0.569885,Low,1120,40.333333333333336,0,0,638.2712,0.0
C03387,0.8137269,High,6140,8.5,1,150,4996.283166,520.4487692057563
C03388,0.5985263,Low,480,48.0,0,0,287.292624,0.0
C03389,0.687498,Mid,3540,28.0,0,0,2433.74292,0.0
C03390,0.7084225,Low,1240,23.0,0,0,878.4439,0.0
C03391,0.7859024,Low,0,44.0,0,0,0.0,0.0
C03392,0.66545177,Mid,5830,17.5,0,0,3879.5838191,0.0
C03393,0.44520482,Mid,4170,19.25,0,0,1856.5040994,0.0
C03394,0.8115745,Mid,2150,37.0,0,0,1744.885175,0.0
C03395,0.5621041,Mid,2900,68.0,1,40,1630.10189,1684.5373355331271
C03396,0.6109038,Low,1760,23.0,0,0,1075.190688,0.0
C03397,0.66243666,Low,1700,49.0,0,0,1126.142322,0.0
C03398,0.59483683,Low,450,58.0,0,0,267.6765735,0.0
C03400,0.6372642,High,9740,30.0,1,80,6206.953307999999,2714.3552171750334
C03401,0.5291035,High,14620,30.857142857142858,1,80,7735.493169999999,4453.270824408631
C03402,0.70119333,Low,760,15.0,0,0,532.9069307999999,0.0
C03403,0.6095897,High,14200,37.8,1,80,8656.17374,4124.324233356903
C03404,0.56445163,Mid,5100,34.25,1,40,2878.703313,3034.5363392268746
C03405,0.3986871,Mid,4800,22.6,0,0,1913.6980800000001,0.0
C03406,0.52715373,Low,1460,42.2,0,0,769.6444458,0.0
C03407,0.5225865,Mid,5840,35.333333333333336,1,40,3051.90516,3542.5518102591504
C03408,0.7245606,Mid,3030,19.5,1,80,2195.418618,655.8809836134366
C03409,0.55042,Low,880,61.66666666666666,0,0,484.3696,0.0
C03410,0.81409323,High,8570,9.0,1,150,6976.7789811,764.6869635867947
C03411,0.5000829,Mid,3090,44.0,1,40,1545.256161,1831.2499469106328
C03412,0.6106533,Mid,4200,23.0,0,0,2564.7438599999996,0.0
C03413,0.7918867,Low,1000,55.0,0,0,791.8867,0.0
C03414,0.80092484,Low,1440,12.0,0,0,1153.3317696,0.0
C03415,0.42419583,Low,1080,11.5,0,0,458.1314964,0.0
C03417,0.62533444,Mid,2070,62.0,1,40,1294.4422908000001,1112.457364425662
C03418,0.5938239,Mid,2400,22.33333333333333,0,0,1425.17736,0.0
C03419,0.7738867,Mid,2810,45.0,1,80,2174.621627,514.6385904154238
C03420,0.7547481,Low,50,38.0,0,0,37.737405,0.0
C03421,0.663592,Low,880,63.0,0,0,583.96096,0.0
C03422,0.5699384,Mid,2280,24.33333333333333,0,0,1299.4595519999998,0.0
C03423,0.3740774,Mid,4460,17.0,0,0,1668.385204,0.0
C03424,0.49313563,High,7160,30.33333333333333,0,0,3530.8511108,0.0
C03425,0.72490966,Mid,3410,-5.0,1,80,2471.9419406,750.0091861248923
C03426,0.4478931,Mid,4010,27.0,0,0,1796.051331,0.0
C03427,0.54855466,High,8230,28.5,1,80,4514.6048518,2447.621652858126
C03428,0.3889517,Mid,3870,20.6,0,0,1505.243079,0.0
C03429,0.29318905,Mid,2010,18.666666666666668,0,0,589.3099905,0.0
C03430,0.49050966,Mid,2120,15.0,0,0,1039.8804792,0.0
C03431,0.48106104,Mid,4840,16.666666666666668,0,0,2328.3354335999998,0.0
C03433,0.59517074,Mid,3290,34.0,1,40,1958.1117346,1881.7523112885858
C03434,0.80389315,Low,160,34.0,0,0,128.622904,0.0
C03435,0.5642775,Mid,4670,24.5,0,0,2635.175925,0.0
C03436,0.25312856,High,9080,48.8,0,0,2298.4073248,0.0
C03437,0.9130297,Low,820,-5.0,0,0,748.6843540000001,0.0
C03438,0.5249107,Mid,1910,30.666666666666668,1,40,1002.5794369999999,1090.7869072968103
C03439,0.6318621,Low,0,42.0,0,0,0.0,0.0
C03441,0.3163017,Low,750,29.0,0,0,237.22627500000002,0.0
C03442,0.64120424,Mid,4880,58.5,1,40,3129.0766912,2706.7486237934736
C03443,0.80761516,Low,770,56.0,0,0,621.8636732,0.0
C03444,0.50089943,Mid,4950,-1.0,0,0,2479.4521785,0.0
C03446,0.5708385,High,6440,49.0,1,80,3676.19994,1872.1043506878875
C03448,0.1857117,Mid,5840,29.125,0,0,1084.5563280000001,0.0
C03449,0.92046547,Low,150,3.0,0,0,138.0698205,0.0
C03450,0.68030185,Low,1420,32.0,0,0,966.028627,0.0
C03451,0.6857722,Mid,5200,16.5,0,0,3566.01544,0.0
C03452,0.8526067,Low,820,54.0,0,0,699.1374940000001,0.0
C03453,0.89654076,High,7720,-2.0,0,0,6921.294667200001,0.0
C03454,0.50165594,High,13350,34.111111111111114,1,80,6697.106799,4071.82924058408
C03455,0.37527195,Mid,4770,31.4,0,0,1790.0472015,0.0
C03458,0.680242,Mid,3940,39.5,1,40,2680.15348,2042.5012911445997
C03459,0.19274874,Low,560,50.0,0,0,107.9392944,0.0
C03460,0.27752757,High,6840,16.0,0,0,1898.2885788,0.0
C03461,0.59865355,High,10570,5.666666666666667,1,80,6327.7680235,3074.5340408190523
C03462,0.53824586,High,6160,35.0,1,80,3315.5944975999996,1813.736857285025
C03463,0.3158703,Mid,1880,11.5,0,0,593.8361639999999,0.0
C03464,0.52362454,Low,980,30.0,0,0,513.1520492000001,0.0
C03467,0.6781093,High,12760,25.0,1,80,8652.674668,3381.519382193484
C03468,0.45604056,High,7720,41.6,0,0,3520.6331231999998,0.0
C03469,0.17862915,High,12000,10.714285714285714,0,0,2143.5498,0.0
C03470,0.89487314,Low,0,43.0,0,0,0.0,0.0
C03471,0.5913595,Mid,1910,46.333333333333336,1,40,1129.4966450000002,1053.8951844028063
C03472,0.45131955,Mid,4360,20.25,0,0,1967.753238,0.0
C03473,0.6983556,Mid,2070,23.2,0,0,1445.596092,0.0
C03474,0.40804592,Mid,6020,27.0,0,0,2456.4364384,0.0
C03475,0.25175643,Mid,2860,13.25,0,0,720.0233897999999,0.0
C03476,0.48786408,Mid,5480,45.66666666666666,0,0,2673.4951584,0.0
C03477,0.5512793,Mid,2730,18.25,0,0,1504.992489,0.0
C03478,0.5320281,High,12350,42.66666666666666,1,80,6570.547035,3743.539225010396
C03479,0.4466796,Mid,3530,26.666666666666668,0,0,1576.778988,0.0
C03480,0.3712915,Mid,3630,45.66666666666666,0,0,1347.788145,0.0
C03481,0.20438197,Mid,4720,45.0,0,0,964.6828984,0.0
C03482,0.46616036,Mid,3880,50.0,0,0,1808.7021968,0.0
C03483,0.69625753,Low,680,58.0,0,0,473.4551204,0.0
C03484,0.59272945,Low,1170,19.0,0,0,693.4934565,0.0
C03486,0.63476056,High,6050,43.5,1,80,3840.3013880000003,1653.2869104804283
C03487,0.7485457,Mid,3160,25.0,1,80,2365.404412,643.4888882954646
C03488,0.6151259,High,6210,37.5,1,80,3819.931839,1737.7410357455872
C03489,0.81259835,Low,1420,36.0,0,0,1153.889657,0.0
C03491,0.5745867,Mid,2590,35.0,1,40,1488.179553,1482.7284365856372
C03493,0.76474327,Low,450,36.0,0,0,344.13447149999996,0.0
C03494,0.44235304,High,11790,48.66666666666666,0,0,5215.3423416,0.0
C03495,0.7392897,Low,1680,49.0,0,0,1242.0066960000001,0.0
C03496,0.18375309,High,7420,28.0,0,0,1363.4479278000001,0.0
C03497,0.5073399,Mid,4540,30.0,0,0,2303.3231459999997,0.0
C03500,0.71668726,Low,1180,25.0,0,0,845.6909668000001,0.0
C03501,0.6119057,Low,720,33.0,0,0,440.572104,0.0
C03502,0.60863245,Mid,5020,5.0,0,0,3055.334899,0.0
C03503,0.37764382,High,7880,30.33333333333333,0,0,2975.8333016,0.0
C03504,0.629353,Mid,3870,33.0,1,40,2435.5961100000004,2156.865978457925
C03505,0.58498794,Mid,2360,39.333333333333336,1,40,1380.5715384,1332.3845953218827
C03506,0.8726964,Low,820,7.0,0,0,715.611048,0.0
C03508,0.5025974,High,7990,26.8,1,80,4015.753226,2396.807619463484
C03509,0.6093144,Mid,3280,14.333333333333334,0,0,1998.551232,0.0
C03510,0.6239246,Low,120,42.0,0,0,74.870952,0.0
C03511,0.88103676,Low,0,26.0,0,0,0.0,0.0
C03512,0.4930654,High,9190,33.0,0,0,4531.271025999999,0.0
C03513,0.11085616,High,9030,50.5,0,0,1001.0311247999999,0.0
C03514,0.44755492,Mid,2530,14.0,0,0,1132.3139476000001,0.0
C03515,0.77380127,Low,550,69.0,0,0,425.5906985,0.0
C03516,0.33454344,High,11070,17.8,0,0,3703.3958808,0.0
C03518,0.8257184,High,6160,52.0,1,150,5086.425344,490.9802314885804
C03519,0.78043264,Mid,2570,39.5,1,80,2005.7118848,450.4860793327001
C03520,0.4417592,High,15410,39.333333333333336,0,0,6807.509272,0.0
C03521,0.74084693,Low,1720,34.0,0,0,1274.2567196,0.0
C03522,0.58127224,High,9590,38.0,1,80,5574.4007816,2817.6954407770218
C03523,0.29951257,High,9890,25.8,0,0,2962.1793172999996,0.0
C03524,0.4949042,Low,960,39.5,0,0,475.10803200000004,0.0
C03525,0.835345,Low,0,40.0,0,0,0.0,0.0
C03526,0.48788786,High,20100,16.8,0,0,9806.545986000001,0.0
C03527,0.76392794,Low,1280,43.0,0,0,977.8277631999999,0.0
C03528,0.6188337,Mid,3270,47.0,1,40,2023.586199,1828.307160509734
C03530,0.7368407,Mid,5070,25.0,1,80,3735.782349,1128.8823348939945
C03531,0.7082565,Mid,4910,26.0,1,80,3477.5394149999997,1168.1869004000657
C03532,0.52191323,Low,0,28.0,0,0,0.0,0.0
C03533,0.31579465,High,7750,24.125,0,0,2447.4085375,0.0
C03534,0.76974326,Low,1760,57.0,0,0,1354.7481376,0.0
C03535,0.8916891,Low,1060,17.0,0,0,945.1904460000001,0.0
C03536,0.92622554,Mid,2330,3.0,0,0,2158.1055082000003,0.0
C03537,0.6287629,High,6560,45.0,1,80,4124.684624,1814.0449477854381
C03538,0.50774956,High,7910,28.666666666666668,1,80,4016.2990196000005,2371.2811994620856
C03539,0.74434805,Low,0,29.0,0,0,0.0,0.0
C03541,0.23479186,Mid,2700,11.25,0,0,633.9380219999999,0.0
C03542,0.49120924,High,13040,18.571428571428573,0,0,6405.3684895999995,0.0
C03544,0.55610067,Mid,4340,44.5,1,40,2413.4769078,2578.3519558572293
C03545,0.5839135,High,6280,32.833333333333336,1,80,3666.97678,1807.2244174643376
