customer_id,age,city,state,days_since_registration,total_orders,first_order_date,last_order_date,days_since_last_order,churn_flag,avg_delivery_delta,max_delivery_delta,pct_late_orders,avg_rating,min_rating,pct_cancelled_returned,total_clv,clv_tier
C00867,48,Ahmedabad,Gujarat,311,2,2023-02-28 00:00:00,2023-04-29 00:00:00,612,1,-2.5,0,0.0,4.0,4.0,0.0,2170,Mid
C00868,33,Jaipur,Rajasthan,446,3,2023-01-11 00:00:00,2024-12-05 00:00:00,26,0,48.333333333333336,67,100.0,3.5,3.0,0.0,1670,Low
C00869,27,Mumbai,Maharashtra,62,2,2023-08-12 00:00:00,2024-11-06 00:00:00,55,0,8.0,13,100.0,5.0,5.0,0.0,800,Low
C00872,53,Bengaluru,Karnataka,264,2,2023-12-05 00:00:00,2024-08-11 00:00:00,142,1,58.5,63,100.0,5.0,5.0,100.0,3150,Mid
C00873,37,Pune,Maharashtra,353,2,2024-06-25 00:00:00,2024-11-28 00:00:00,33,0,12.0,14,100.0,4.0,4.0,100.0,3410,Mid
C00874,22,Chennai,Tamil Nadu,248,6,2023-02-17 00:00:00,2024-10-05 00:00:00,87,0,23.727272727272727,62,100.0,4.111111111111111,3.0,50.0,9890,High
C00875,44,Jaipur,Rajasthan,516,3,2023-04-16 00:00:00,2023-08-04 00:00:00,515,1,46.75,55,100.0,4.666666666666667,4.0,100.0,11730,High
C00876,58,Jaipur,Rajasthan,641,3,2023-12-14 00:00:00,2024-09-29 00:00:00,93,1,42.666666666666664,85,100.0,3.5,3.0,0.0,14020,High
C00877,38,Chennai,Tamil Nadu,192,3,2023-06-12 00:00:00,2024-10-03 00:00:00,89,0,25.2,51,100.0,4.25,3.0,0.0,7040,High
C00878,57,Lucknow,Uttar Pradesh,222,1,2024-11-21 00:00:00,2024-11-21 00:00:00,40,0,87.0,87,100.0,3.5,3.0,0.0,800,Low
C00879,57,Hyderabad,Telangana,5,2,2023-04-16 00:00:00,2023-07-16 00:00:00,534,1,44.5,77,100.0,,,0.0,5060,Mid
C00880,47,Delhi,Delhi,518,2,2023-02-16 00:00:00,2024-10-13 00:00:00,79,0,55.333333333333336,66,100.0,4.5,4.0,0.0,2010,Mid
C00881,40,Jaipur,Rajasthan,78,4,2023-02-26 00:00:00,2024-08-07 00:00:00,146,1,49.5,83,100.0,5.0,5.0,50.0,6700,High
C00882,34,Delhi,Delhi,415,1,2023-06-04 00:00:00,2023-06-04 00:00:00,576,1,30.0,30,100.0,4.0,4.0,0.0,3670,Mid
C00884,57,Mumbai,Maharashtra,551,2,2023-12-18 00:00:00,2024-01-21 00:00:00,345,1,31.0,41,100.0,4.0,4.0,50.0,3400,Mid
C00885,48,Ahmedabad,Gujarat,694,1,2024-04-19 00:00:00,2024-04-19 00:00:00,256,1,10.0,10,100.0,5.0,5.0,0.0,1860,Mid
C00886,52,Pune,Maharashtra,257,1,2024-02-18 00:00:00,2024-02-18 00:00:00,317,1,29.0,29,100.0,4.0,4.0,100.0,2500,Mid
C00887,38,Jaipur,Rajasthan,182,2,2024-03-23 00:00:00,2024-05-16 00:00:00,229,1,57.666666666666664,64,100.0,4.333333333333333,3.0,0.0,6270,High
C00888,40,Delhi,Delhi,578,1,2024-07-17 00:00:00,2024-07-17 00:00:00,167,1,31.0,31,100.0,,,0.0,1850,Mid
C00889,58,Jaipur,Rajasthan,561,2,2023-06-25 00:00:00,2024-04-14 00:00:00,261,1,38.5,78,50.0,5.0,5.0,0.0,80,Low
C00890,25,Chennai,Tamil Nadu,8,1,2024-08-23 00:00:00,2024-08-23 00:00:00,130,1,26.0,26,100.0,5.0,5.0,0.0,4360,Mid
C00891,49,Hyderabad,Telangana,350,3,2023-11-02 00:00:00,2024-03-31 00:00:00,275,1,38.0,66,75.0,4.666666666666667,4.0,33.333333333333336,8120,High
C00892,29,Delhi,Delhi,347,2,2023-05-28 00:00:00,2024-12-02 00:00:00,29,0,42.333333333333336,47,100.0,2.5,1.0,0.0,4100,Mid
C00893,19,Ahmedabad,Gujarat,218,1,2023-09-19 00:00:00,2023-09-19 00:00:00,469,1,54.0,54,100.0,5.0,5.0,0.0,1940,Mid
C00894,51,Chennai,Tamil Nadu,395,2,2023-09-13 00:00:00,2024-09-27 00:00:00,95,1,27.5,37,100.0,4.0,4.0,0.0,3820,Mid
C00895,26,Hyderabad,Telangana,693,4,2023-05-24 00:00:00,2024-04-07 00:00:00,268,1,22.8,35,100.0,3.25,1.0,50.0,7220,High
C00896,37,Mumbai,Maharashtra,27,2,2023-09-27 00:00:00,2024-04-23 00:00:00,252,1,40.333333333333336,51,100.0,3.6666666666666665,2.0,0.0,3370,Mid
C00897,20,Delhi,Delhi,197,2,2023-03-30 00:00:00,2024-10-29 00:00:00,63,0,29.0,53,100.0,4.5,4.0,0.0,2640,Mid
C00898,58,Hyderabad,Telangana,402,4,2023-04-01 00:00:00,2024-08-03 00:00:00,150,1,22.5,54,75.0,3.0,2.0,0.0,5940,Mid
C00899,38,Ahmedabad,Gujarat,43,2,2023-08-21 00:00:00,2024-02-20 00:00:00,315,1,2.0,9,50.0,3.0,3.0,0.0,9500,High
C00900,25,Mumbai,Maharashtra,93,1,2023-03-23 00:00:00,2023-03-23 00:00:00,649,1,6.0,6,100.0,3.0,3.0,0.0,2240,Mid
C00901,40,Jaipur,Rajasthan,404,1,2023-10-10 00:00:00,2023-10-10 00:00:00,448,1,19.0,19,100.0,3.5,3.0,0.0,750,Low
C00903,26,Mumbai,Maharashtra,248,3,2023-01-31 00:00:00,2023-09-02 00:00:00,486,1,34.333333333333336,49,100.0,3.0,2.0,0.0,6370,High
C00904,45,Kolkata,West Bengal,547,3,2023-04-25 00:00:00,2023-12-06 00:00:00,391,1,51.0,83,100.0,4.25,3.0,33.333333333333336,7300,High
C00905,37,Pune,Maharashtra,528,2,2024-02-20 00:00:00,2024-08-04 00:00:00,149,1,27.0,30,100.0,4.5,4.0,0.0,5840,Mid
C00906,23,Ahmedabad,Gujarat,631,1,2024-04-22 00:00:00,2024-04-22 00:00:00,253,1,58.0,58,100.0,,,100.0,3280,Mid
C00907,32,Bengaluru,Karnataka,99,3,2023-06-14 00:00:00,2024-07-25 00:00:00,159,1,25.75,35,100.0,4.5,4.0,66.66666666666667,6880,High
C00908,60,Pune,Maharashtra,398,4,2023-02-19 00:00:00,2024-03-09 00:00:00,297,1,37.6,59,80.0,3.0,1.0,25.0,9620,High
C00909,25,Pune,Maharashtra,240,3,2023-04-09 00:00:00,2024-10-25 00:00:00,67,0,43.0,72,66.66666666666666,5.0,5.0,33.333333333333336,5490,Mid
C00911,24,Pune,Maharashtra,161,1,2024-03-05 00:00:00,2024-03-05 00:00:00,301,1,19.0,19,100.0,,,0.0,1200,Low
C00912,55,Kolkata,West Bengal,486,4,2023-03-21 00:00:00,2024-09-06 00:00:00,116,1,49.5,61,100.0,4.333333333333333,4.0,25.0,2770,Mid
C00913,48,Kolkata,West Bengal,663,1,2023-09-15 00:00:00,2023-09-15 00:00:00,473,1,68.0,68,100.0,3.8,3.0,0.0,760,Low
C00914,45,Lucknow,Uttar Pradesh,380,1,2024-08-07 00:00:00,2024-08-07 00:00:00,146,1,21.0,21,100.0,,,100.0,1750,Low
C00915,22,Lucknow,Uttar Pradesh,232,3,2023-10-03 00:00:00,2024-05-30 00:00:00,215,1,29.6,56,80.0,4.0,3.0,0.0,9750,High
C00917,24,Lucknow,Uttar Pradesh,342,1,2024-11-30 00:00:00,2024-11-30 00:00:00,31,0,11.0,11,100.0,,,0.0,0,Low
C00918,26,Lucknow,Uttar Pradesh,79,4,2023-01-10 00:00:00,2024-03-12 00:00:00,294,1,52.111111111111114,65,88.88888888888889,3.5,2.0,50.0,12360,High
C00919,36,Kolkata,West Bengal,100,3,2024-03-05 00:00:00,2024-11-02 00:00:00,59,0,18.666666666666668,28,100.0,5.0,5.0,0.0,2440,Mid
C00920,38,Chennai,Tamil Nadu,147,1,2023-08-08 00:00:00,2023-08-08 00:00:00,511,1,14.0,14,100.0,4.333333333333333,4.0,0.0,1580,Low
C00921,55,Mumbai,Maharashtra,104,1,2024-10-05 00:00:00,2024-10-05 00:00:00,87,0,36.0,36,100.0,,,0.0,420,Low
C00923,40,Delhi,Delhi,442,1,2023-01-11 00:00:00,2023-01-11 00:00:00,720,1,25.0,25,100.0,,,0.0,1370,Low
C00924,43,Pune,Maharashtra,2,6,2023-02-11 00:00:00,2024-12-28 00:00:00,3,0,21.166666666666668,60,66.66666666666666,3.6666666666666665,3.0,33.333333333333336,12540,High
C00925,31,Bengaluru,Karnataka,244,3,2023-05-28 00:00:00,2024-10-07 00:00:00,85,0,30.666666666666668,48,100.0,4.0,3.0,33.333333333333336,6280,High
C00926,41,Kolkata,West Bengal,573,1,2024-03-17 00:00:00,2024-03-17 00:00:00,289,1,15.0,15,100.0,3.0,3.0,0.0,800,Low
C00927,59,Mumbai,Maharashtra,583,2,2023-12-04 00:00:00,2024-11-04 00:00:00,57,0,71.0,83,100.0,3.6666666666666665,3.0,100.0,7120,High
C00928,59,Kolkata,West Bengal,264,1,2024-10-29 00:00:00,2024-10-29 00:00:00,63,0,17.0,17,100.0,5.0,5.0,0.0,660,Low
C00929,45,Jaipur,Rajasthan,270,3,2023-12-05 00:00:00,2024-08-31 00:00:00,122,1,34.0,54,80.0,4.0,3.0,33.333333333333336,1990,Mid
C00930,56,Mumbai,Maharashtra,139,4,2023-03-15 00:00:00,2024-09-28 00:00:00,94,1,28.6,62,100.0,4.75,4.0,0.0,6020,Mid
C00931,52,Lucknow,Uttar Pradesh,355,2,2023-03-13 00:00:00,2024-12-28 00:00:00,3,0,52.5,61,100.0,4.0,4.0,50.0,4020,Mid
C00932,41,Delhi,Delhi,136,2,2023-11-23 00:00:00,2024-11-17 00:00:00,44,0,30.0,58,100.0,4.0,4.0,0.0,1840,Low
C00933,51,Chennai,Tamil Nadu,254,4,2024-05-07 00:00:00,2024-12-28 00:00:00,3,0,37.75,61,100.0,2.3333333333333335,1.0,25.0,3230,Mid
C00934,23,Hyderabad,Telangana,247,3,2023-10-15 00:00:00,2024-10-30 00:00:00,62,0,33.0,39,100.0,5.0,5.0,0.0,7490,High
C00935,21,Pune,Maharashtra,183,4,2023-08-27 00:00:00,2024-06-10 00:00:00,204,1,30.75,46,75.0,4.0,3.0,0.0,5530,Mid
C00936,48,Lucknow,Uttar Pradesh,391,1,2024-09-20 00:00:00,2024-09-20 00:00:00,102,1,29.0,29,100.0,,,0.0,7510,High
C00938,55,Bengaluru,Karnataka,144,4,2023-02-28 00:00:00,2024-05-06 00:00:00,239,1,32.25,61,100.0,4.666666666666667,4.0,0.0,10900,High
C00939,23,Bengaluru,Karnataka,213,4,2023-02-12 00:00:00,2024-12-30 00:00:00,1,0,33.75,45,100.0,5.0,5.0,0.0,5250,Mid
C00940,35,Chennai,Tamil Nadu,467,1,2024-07-26 00:00:00,2024-07-26 00:00:00,158,1,12.0,12,100.0,,,0.0,290,Low
C00941,55,Bengaluru,Karnataka,56,1,2024-05-31 00:00:00,2024-05-31 00:00:00,214,1,54.0,54,100.0,,,100.0,3190,Mid
C00942,33,Ahmedabad,Gujarat,545,2,2023-01-26 00:00:00,2024-06-23 00:00:00,191,1,51.666666666666664,73,100.0,4.5,4.0,0.0,2070,Mid
C00945,25,Mumbai,Maharashtra,559,4,2023-03-30 00:00:00,2024-02-07 00:00:00,328,1,39.6,82,80.0,3.5,1.0,75.0,5230,Mid
C00946,52,Hyderabad,Telangana,342,1,2024-01-07 00:00:00,2024-01-07 00:00:00,359,1,51.0,51,100.0,5.0,5.0,0.0,2000,Mid
C00948,20,Delhi,Delhi,186,2,2023-03-02 00:00:00,2023-11-07 00:00:00,420,1,52.5,73,100.0,,,0.0,1850,Mid
C00949,35,Delhi,Delhi,469,1,2023-07-28 00:00:00,2023-07-28 00:00:00,522,1,57.0,57,100.0,,,100.0,1120,Low
C00950,33,Lucknow,Uttar Pradesh,531,1,2023-01-10 00:00:00,2023-01-10 00:00:00,721,1,47.0,47,100.0,3.0,3.0,100.0,3740,Mid
C00951,18,Mumbai,Maharashtra,661,3,2023-01-01 00:00:00,2024-01-07 00:00:00,359,1,43.0,62,100.0,5.0,5.0,66.66666666666667,3020,Mid
C00953,57,Delhi,Delhi,672,2,2023-10-04 00:00:00,2024-12-15 00:00:00,16,0,36.666666666666664,37,100.0,4.0,2.0,50.0,6950,High
C00954,25,Delhi,Delhi,111,3,2023-06-10 00:00:00,2024-11-20 00:00:00,41,0,16.333333333333332,23,100.0,5.0,5.0,0.0,10280,High
C00955,29,Delhi,Delhi,18,2,2023-05-30 00:00:00,2024-12-18 00:00:00,13,0,22.0,31,100.0,3.0,3.0,0.0,6140,High
C00956,22,Ahmedabad,Gujarat,447,1,2024-12-26 00:00:00,2024-12-26 00:00:00,5,0,31.0,31,100.0,3.0,3.0,0.0,480,Low
C00957,22,Chennai,Tamil Nadu,667,3,2023-04-01 00:00:00,2024-05-13 00:00:00,232,1,35.75,69,100.0,4.25,3.0,66.66666666666667,7000,High
C00958,34,Chennai,Tamil Nadu,548,3,2023-04-19 00:00:00,2024-05-28 00:00:00,217,1,32.333333333333336,46,100.0,3.6666666666666665,3.0,33.333333333333336,2370,Mid
C00959,30,Lucknow,Uttar Pradesh,328,1,2024-08-25 00:00:00,2024-08-25 00:00:00,128,1,52.0,52,100.0,5.0,5.0,0.0,0,Low
C00960,45,Hyderabad,Telangana,102,2,2023-07-06 00:00:00,2024-09-15 00:00:00,107,1,15.166666666666666,51,100.0,3.2,1.0,0.0,5910,Mid
C00961,22,Delhi,Delhi,145,4,2023-02-25 00:00:00,2024-09-04 00:00:00,118,1,34.75,60,100.0,4.0,4.0,0.0,4800,Mid
C00962,27,Mumbai,Maharashtra,692,1,2024-07-06 00:00:00,2024-07-06 00:00:00,178,1,14.0,14,100.0,,,0.0,0,Low
C00963,43,Lucknow,Uttar Pradesh,727,1,2023-05-06 00:00:00,2023-05-06 00:00:00,605,1,19.0,19,100.0,2.0,2.0,0.0,1540,Low
C00966,59,Delhi,Delhi,356,3,2023-01-12 00:00:00,2024-03-16 00:00:00,290,1,57.25,68,100.0,4.333333333333333,4.0,0.0,8270,High
C00967,36,Hyderabad,Telangana,550,3,2023-11-30 00:00:00,2024-06-01 00:00:00,213,1,25.666666666666668,34,100.0,4.0,4.0,100.0,2750,Mid
C00968,37,Kolkata,West Bengal,621,3,2023-10-02 00:00:00,2024-05-22 00:00:00,223,1,4.0,8,71.42857142857143,4.142857142857143,3.0,66.66666666666667,6860,High
C00969,46,Hyderabad,Telangana,587,2,2024-03-10 00:00:00,2024-09-17 00:00:00,105,1,33.5,57,100.0,,,0.0,2010,Mid
C00970,55,Hyderabad,Telangana,230,1,2024-11-25 00:00:00,2024-11-25 00:00:00,36,0,29.0,29,100.0,5.0,5.0,0.0,0,Low
C00971,49,Jaipur,Rajasthan,270,1,2023-07-12 00:00:00,2023-07-12 00:00:00,538,1,24.0,24,100.0,,,0.0,2220,Mid
C00972,20,Kolkata,West Bengal,609,3,2023-02-05 00:00:00,2024-12-11 00:00:00,20,0,66.5,86,100.0,4.0,1.0,0.0,7350,High
C00973,52,Bengaluru,Karnataka,137,1,2023-12-29 00:00:00,2023-12-29 00:00:00,368,1,12.0,12,100.0,1.0,1.0,0.0,420,Low
C00975,26,Mumbai,Maharashtra,554,4,2023-03-25 00:00:00,2024-02-25 00:00:00,310,1,41.8,47,100.0,3.75,3.0,0.0,9110,High
C00976,28,Lucknow,Uttar Pradesh,665,1,2024-11-07 00:00:00,2024-11-07 00:00:00,54,0,6.0,6,100.0,5.0,5.0,200.0,1510,Low
C00977,57,Hyderabad,Telangana,666,3,2023-10-30 00:00:00,2024-09-10 00:00:00,112,1,24.0,51,100.0,4.0,4.0,0.0,3530,Mid
C00978,43,Pune,Maharashtra,607,2,2023-11-19 00:00:00,2024-04-04 00:00:00,271,1,19.0,31,66.66666666666666,4.0,4.0,0.0,6250,High
C00980,27,Kolkata,West Bengal,558,2,2023-12-21 00:00:00,2024-06-27 00:00:00,187,1,10.5,12,100.0,,,50.0,4560,Mid
C00982,19,Ahmedabad,Gujarat,648,2,2024-06-19 00:00:00,2024-09-03 00:00:00,119,1,55.5,84,100.0,3.0,3.0,50.0,4060,Mid
C00983,59,Lucknow,Uttar Pradesh,440,1,2024-12-04 00:00:00,2024-12-04 00:00:00,27,0,61.0,61,100.0,2.0,2.0,0.0,620,Low
C00984,58,Chennai,Tamil Nadu,195,2,2023-02-28 00:00:00,2024-12-12 00:00:00,19,0,17.5,20,100.0,3.25,2.0,0.0,4700,Mid
C00985,57,Mumbai,Maharashtra,120,3,2023-09-28 00:00:00,2024-12-24 00:00:00,7,0,34.333333333333336,69,100.0,4.0,4.0,33.333333333333336,5760,Mid
C00986,37,Pune,Maharashtra,302,3,2023-05-10 00:00:00,2024-11-09 00:00:00,52,0,56.666666666666664,69,100.0,5.0,5.0,0.0,4980,Mid
C00987,51,Delhi,Delhi,97,2,2023-06-22 00:00:00,2023-08-06 00:00:00,513,1,63.0,66,100.0,,,0.0,3000,Mid
C00988,58,Hyderabad,Telangana,447,1,2023-05-02 00:00:00,2023-05-02 00:00:00,609,1,44.0,44,100.0,4.0,2.0,300.0,780,Low
C00989,48,Ahmedabad,Gujarat,550,4,2023-07-06 00:00:00,2024-04-02 00:00:00,273,1,34.25,51,100.0,4.0,4.0,0.0,6030,Mid
C00990,36,Hyderabad,Telangana,285,5,2023-01-16 00:00:00,2024-03-27 00:00:00,279,1,40.142857142857146,61,100.0,3.4285714285714284,2.0,60.0,8360,High
C00992,22,Hyderabad,Telangana,275,4,2023-07-17 00:00:00,2024-06-02 00:00:00,212,1,39.25,55,100.0,3.6666666666666665,3.0,0.0,8010,High
C00993,38,Hyderabad,Telangana,618,1,2023-05-22 00:00:00,2023-05-22 00:00:00,589,1,32.0,32,100.0,4.5,4.0,0.0,3250,Mid
C00994,44,Hyderabad,Telangana,346,1,2023-03-18 00:00:00,2023-03-18 00:00:00,654,1,30.0,30,100.0,4.0,3.0,0.0,1000,Low
C00995,21,Kolkata,West Bengal,582,2,2023-09-11 00:00:00,2024-04-12 00:00:00,263,1,22.0,28,100.0,3.5,3.0,0.0,1580,Low
C00996,41,Bengaluru,Karnataka,262,3,2023-05-31 00:00:00,2024-10-06 00:00:00,86,0,30.0,47,100.0,4.75,4.0,0.0,4050,Mid
C00997,26,Mumbai,Maharashtra,22,2,2023-05-26 00:00:00,2024-12-28 00:00:00,3,0,26.5,49,100.0,4.8,4.0,0.0,3060,Mid
C00998,47,Ahmedabad,Gujarat,302,4,2023-08-09 00:00:00,2024-02-03 00:00:00,332,1,38.833333333333336,63,100.0,4.0,3.0,0.0,5270,Mid
C00999,56,Bengaluru,Karnataka,77,2,2024-01-27 00:00:00,2024-12-04 00:00:00,27,0,32.5,34,100.0,3.0,3.0,0.0,3590,Mid
C01000,32,Delhi,Delhi,309,2,2023-01-06 00:00:00,2024-02-29 00:00:00,306,1,20.0,40,50.0,4.0,3.0,100.0,5370,Mid
C01001,47,Chennai,Tamil Nadu,716,3,2023-02-19 00:00:00,2024-04-04 00:00:00,271,1,34.666666666666664,60,100.0,5.0,5.0,33.333333333333336,640,Low
C01002,55,Hyderabad,Telangana,125,4,2023-02-23 00:00:00,2024-10-27 00:00:00,65,0,39.75,87,100.0,4.5,4.0,25.0,4550,Mid
C01003,20,Mumbai,Maharashtra,249,2,2023-07-04 00:00:00,2024-06-29 00:00:00,185,1,22.5,43,100.0,,,50.0,7790,High
C01005,18,Kolkata,West Bengal,507,4,2023-02-10 00:00:00,2024-01-12 00:00:00,354,1,32.2,65,100.0,3.25,2.0,25.0,6970,High
C01006,23,Mumbai,Maharashtra,239,3,2023-07-31 00:00:00,2024-06-06 00:00:00,208,1,28.0,38,100.0,3.6,1.0,0.0,8900,High
C01007,55,Mumbai,Maharashtra,265,3,2023-01-04 00:00:00,2024-02-08 00:00:00,327,1,31.0,59,100.0,4.666666666666667,4.0,0.0,5080,Mid
C01008,41,Ahmedabad,Gujarat,10,2,2024-05-10 00:00:00,2024-09-19 00:00:00,103,1,37.5,54,100.0,,,50.0,3260,Mid
C01009,39,Jaipur,Rajasthan,697,1,2023-03-06 00:00:00,2023-03-06 00:00:00,666,1,56.0,56,100.0,4.0,3.0,0.0,690,Low
C01010,57,Jaipur,Rajasthan,141,4,2023-03-10 00:00:00,2023-10-15 00:00:00,443,1,38.2,63,80.0,5.0,5.0,0.0,8150,High
C01011,21,Jaipur,Rajasthan,40,1,2024-02-10 00:00:00,2024-02-10 00:00:00,325,1,18.0,18,100.0,,,0.0,1300,Low
C01012,47,Lucknow,Uttar Pradesh,689,4,2023-03-08 00:00:00,2023-11-18 00:00:00,409,1,43.857142857142854,63,100.0,3.8,3.0,0.0,6100,High
C01013,22,Jaipur,Rajasthan,4,1,2024-07-28 00:00:00,2024-07-28 00:00:00,156,1,58.0,58,100.0,,,0.0,3390,Mid
C01014,25,Ahmedabad,Gujarat,136,2,2024-05-25 00:00:00,2024-08-23 00:00:00,130,1,48.0,68,100.0,5.0,5.0,0.0,940,Low
C01015,35,Jaipur,Rajasthan,34,3,2023-06-22 00:00:00,2024-07-14 00:00:00,170,1,28.666666666666668,46,100.0,,,0.0,8850,High
C01016,40,Ahmedabad,Gujarat,233,4,2024-03-01 00:00:00,2024-12-26 00:00:00,5,0,36.25,62,100.0,4.666666666666667,4.0,0.0,3330,Mid
C01017,52,Jaipur,Rajasthan,431,1,2023-09-30 00:00:00,2023-09-30 00:00:00,458,1,44.0,44,100.0,,,0.0,4430,Mid
C01018,22,Hyderabad,Telangana,262,2,2023-04-02 00:00:00,2024-07-11 00:00:00,173,1,42.666666666666664,47,100.0,3.0,2.0,0.0,2420,Mid
C01019,36,Delhi,Delhi,619,1,2023-04-16 00:00:00,2023-04-16 00:00:00,625,1,16.0,16,100.0,5.0,5.0,0.0,1530,Low
C01020,49,Bengaluru,Karnataka,521,3,2023-06-04 00:00:00,2024-01-04 00:00:00,362,1,19.4,81,40.0,4.75,4.0,0.0,2900,Mid
C01021,52,Bengaluru,Karnataka,245,3,2024-06-08 00:00:00,2024-10-17 00:00:00,75,0,31.6,48,100.0,3.6,1.0,133.33333333333334,6030,Mid
C01022,19,Chennai,Tamil Nadu,537,2,2023-09-10 00:00:00,2024-06-26 00:00:00,188,1,37.0,45,100.0,4.333333333333333,3.0,50.0,1700,Low
C01023,51,Pune,Maharashtra,309,1,2023-08-14 00:00:00,2023-08-14 00:00:00,505,1,47.0,47,100.0,,,0.0,4990,Mid
C01024,60,Jaipur,Rajasthan,169,4,2023-12-15 00:00:00,2024-12-19 00:00:00,12,0,17.5,31,100.0,5.0,5.0,25.0,12380,High
C01026,21,Bengaluru,Karnataka,369,2,2024-02-09 00:00:00,2024-05-10 00:00:00,235,1,9.0,23,50.0,5.0,5.0,50.0,5150,Mid
C01027,28,Jaipur,Rajasthan,438,3,2023-09-12 00:00:00,2024-11-27 00:00:00,34,0,26.5,43,100.0,5.0,5.0,0.0,2660,Mid
C01028,25,Mumbai,Maharashtra,406,1,2024-02-24 00:00:00,2024-02-24 00:00:00,311,1,-5.0,-5,0.0,,,100.0,420,Low
C01029,29,Hyderabad,Telangana,155,2,2024-09-08 00:00:00,2024-11-17 00:00:00,44,0,18.8,41,100.0,4.0,2.0,0.0,5200,Mid
C01030,46,Jaipur,Rajasthan,564,1,2023-02-18 00:00:00,2023-02-18 00:00:00,682,1,65.0,65,100.0,4.0,3.0,0.0,0,Low
C01031,43,Ahmedabad,Gujarat,582,2,2023-03-23 00:00:00,2023-04-10 00:00:00,631,1,32.5,34,100.0,5.0,5.0,0.0,3130,Mid
C01032,52,Jaipur,Rajasthan,391,2,2023-11-10 00:00:00,2024-04-02 00:00:00,273,1,26.5,27,100.0,4.833333333333333,4.0,150.0,7180,High
C01033,54,Bengaluru,Karnataka,152,6,2023-06-22 00:00:00,2024-07-09 00:00:00,175,1,28.714285714285715,62,85.71428571428571,3.857142857142857,2.0,16.666666666666668,9440,High
C01034,20,Bengaluru,Karnataka,36,1,2024-10-22 00:00:00,2024-10-22 00:00:00,70,0,58.0,58,100.0,,,0.0,6150,High
C01035,57,Hyderabad,Telangana,274,3,2023-09-25 00:00:00,2024-06-20 00:00:00,194,1,35.0,43,100.0,3.0,2.0,0.0,3680,Mid
C01036,59,Hyderabad,Telangana,133,1,2024-07-22 00:00:00,2024-07-22 00:00:00,162,1,29.0,29,100.0,4.0,4.0,0.0,1890,Mid
C01037,23,Jaipur,Rajasthan,274,3,2023-01-03 00:00:00,2024-03-28 00:00:00,278,1,40.5,65,100.0,3.6666666666666665,1.0,0.0,6740,High
C01038,38,Lucknow,Uttar Pradesh,111,2,2023-08-24 00:00:00,2024-07-24 00:00:00,160,1,57.5,64,100.0,3.0,3.0,50.0,1740,Low
C01039,45,Pune,Maharashtra,335,3,2023-01-02 00:00:00,2024-10-28 00:00:00,64,0,51.333333333333336,77,100.0,3.5,2.0,33.333333333333336,1670,Low
C01040,37,Ahmedabad,Gujarat,156,3,2024-01-05 00:00:00,2024-12-01 00:00:00,30,0,23.25,34,100.0,3.3333333333333335,2.0,0.0,10880,High
C01041,44,Ahmedabad,Gujarat,435,3,2023-07-03 00:00:00,2024-02-24 00:00:00,311,1,29.5,64,100.0,3.6666666666666665,2.0,0.0,8930,High
C01042,55,Lucknow,Uttar Pradesh,642,3,2023-06-12 00:00:00,2024-10-17 00:00:00,75,0,42.0,50,100.0,4.25,2.0,0.0,4940,Mid
C01043,51,Pune,Maharashtra,663,4,2023-07-11 00:00:00,2024-12-27 00:00:00,4,0,5.833333333333333,52,16.666666666666664,3.3333333333333335,1.0,50.0,13710,High
C01044,58,Chennai,Tamil Nadu,306,1,2024-01-15 00:00:00,2024-01-15 00:00:00,351,1,15.0,15,100.0,,,0.0,1250,Low
C01045,26,Hyderabad,Telangana,540,1,2024-06-24 00:00:00,2024-06-24 00:00:00,190,1,15.0,15,100.0,,,0.0,990,Low
C01046,37,Lucknow,Uttar Pradesh,419,1,2024-09-14 00:00:00,2024-09-14 00:00:00,108,1,46.0,46,100.0,,,0.0,0,Low
C01047,18,Bengaluru,Karnataka,462,2,2023-03-10 00:00:00,2023-06-04 00:00:00,576,1,4.5,11,50.0,,,0.0,6230,High
C01048,36,Kolkata,West Bengal,547,5,2023-01-22 00:00:00,2024-12-17 00:00:00,14,0,22.285714285714285,55,100.0,4.2,3.0,60.0,7330,High
C01049,35,Ahmedabad,Gujarat,662,5,2023-07-21 00:00:00,2024-03-11 00:00:00,295,1,13.333333333333334,43,66.66666666666666,4.285714285714286,2.0,0.0,8420,High
C01050,45,Chennai,Tamil Nadu,87,3,2023-01-26 00:00:00,2024-09-20 00:00:00,102,1,41.8,53,100.0,3.75,2.0,0.0,3270,Mid
C01051,54,Mumbai,Maharashtra,465,3,2023-12-11 00:00:00,2024-07-06 00:00:00,178,1,40.333333333333336,58,100.0,4.5,4.0,66.66666666666667,6790,High
C01052,47,Bengaluru,Karnataka,365,3,2023-07-08 00:00:00,2023-10-18 00:00:00,440,1,18.0,51,66.66666666666666,3.5,3.0,0.0,4720,Mid
C01053,58,Pune,Maharashtra,681,1,2024-02-04 00:00:00,2024-02-04 00:00:00,331,1,36.0,36,100.0,4.0,4.0,0.0,1810,Low
C01054,22,Jaipur,Rajasthan,532,2,2023-10-20 00:00:00,2024-12-15 00:00:00,16,0,16.5,20,100.0,1.0,1.0,0.0,1250,Low
C01055,52,Pune,Maharashtra,407,3,2023-08-29 00:00:00,2024-08-22 00:00:00,131,1,40.5,49,100.0,4.0,3.0,0.0,5330,Mid
